canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw 
,2019-07-17T02:42:20Z,,0.8762045479593887,1059974540934238208,WizardEyes_,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:42:20Z,,claim,,0.0562449,1232457985,8bitvejigante,2019-07-17T02:42:20Z,1151321207003918336,retweet,https://twitter.com/WizardEyes_/status/1151321207003918336,,
,2019-07-17T02:43:28Z,,0.267344,59870182,kennydeluxe,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:43:28Z,,claim,,0.207906,710118171013853185,chrisyarian,2019-07-17T02:43:28Z,1151321489653846016,retweet,https://twitter.com/kennydeluxe/status/1151321489653846016,,
,2019-07-17T02:44:28Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:44:28Z,,claim,,,1125582072,josemarquez447,2019-07-17T02:44:28Z,1151321740926246914,retweet,https://twitter.com/RVelezFernandez/status/1151321740926246914,,
,2019-07-17T02:44:37Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:44:37Z,,claim,,0.300817,3247181066,Catalina050710,2019-07-17T02:44:37Z,1151321780994359297,retweet,https://twitter.com/RVelezFernandez/status/1151321780994359297,,
,2019-07-17T02:44:43Z,,0.05202936550695904,723623318239080448,Edcorrbae8,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:44:43Z,,claim,,0.027614,1668648985,GonzlezCiara,2019-07-17T02:44:43Z,1151321803459092480,retweet,https://twitter.com/Edcorrbae8/status/1151321803459092480,,
,2019-07-17T02:46:22Z,,0.170132,1674663306,Manolitooo11,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:46:22Z,,claim,,0.300817,3247181066,Catalina050710,2019-07-17T02:46:22Z,1151322222130339840,retweet,https://twitter.com/Manolitooo11/status/1151322222130339840,,
,2019-07-17T02:47:31Z,,0.05202936550695904,723623318239080448,Edcorrbae8,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:47:31Z,,claim,,0.0825397,477901516,neslovemusic,2019-07-17T02:47:31Z,1151322508534194181,retweet,https://twitter.com/Edcorrbae8/status/1151322508534194181,,
,2019-07-17T02:47:49Z,,0.05202936550695904,723623318239080448,Edcorrbae8,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:47:49Z,,claim,,,1079223985299165184,kiahnasbb,2019-07-17T02:47:49Z,1151322586778873857,retweet,https://twitter.com/Edcorrbae8/status/1151322586778873857,,
,2019-07-17T02:48:34Z,,,3438724599,cideloisa1,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:48:34Z,,claim,,,3438724599,cideloisa1,2019-07-17T02:48:34Z,1151322774771830784,retweet,https://twitter.com/cideloisa1/status/1151322774771830784,,
,2019-07-17T02:49:03Z,,0.0765131,4780727774,hernandezpao028,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:49:03Z,,claim,,0.0825397,477901516,neslovemusic,2019-07-17T02:49:03Z,1151322896733802496,retweet,https://twitter.com/hernandezpao028/status/1151322896733802496,,
,2019-07-17T02:49:22Z,,0.0765131,54259778,SherRose29,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:49:22Z,,claim,,,2338501521,IdeslieC,2019-07-17T02:49:22Z,1151322973791563777,retweet,https://twitter.com/SherRose29/status/1151322973791563777,,
,2019-07-17T02:49:33Z,,0.267344,59870182,kennydeluxe,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:49:33Z,,claim,,0.0825397,477901516,neslovemusic,2019-07-17T02:49:33Z,1151323022386708480,retweet,https://twitter.com/kennydeluxe/status/1151323022386708480,,
,2019-07-17T02:49:39Z,,0.0765131,54259778,SherRose29,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:49:39Z,,claim,,0.0825397,477901516,neslovemusic,2019-07-17T02:49:39Z,1151323048131407872,retweet,https://twitter.com/SherRose29/status/1151323048131407872,,
,2019-07-17T02:50:17Z,,0.0323988,58523230,agonzsls_,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:50:17Z,,claim,,,983154472271695872,bangtannn017,2019-07-17T02:50:17Z,1151323204146946048,retweet,https://twitter.com/agonzsls_/status/1151323204146946048,,
,2019-07-17T02:50:38Z,,0.72484,3313874269,KarimdvG,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:50:38Z,,claim,,0.0825397,477901516,neslovemusic,2019-07-17T02:50:38Z,1151323293410050053,retweet,https://twitter.com/KarimdvG/status/1151323293410050053,,
,2019-07-17T02:52:59Z,,0.0765131,4780727774,hernandezpao028,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:52:59Z,,claim,,0.283782,1008802624181710848,angelymar_xx,2019-07-17T02:52:59Z,1151323884102148096,retweet,https://twitter.com/hernandezpao028/status/1151323884102148096,,
,2019-07-17T02:53:48Z,,0.05202936550695904,723623318239080448,Edcorrbae8,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:53:48Z,,claim,,0.103286,1034038703964995584,mysebastini,2019-07-17T02:53:48Z,1151324092433403904,retweet,https://twitter.com/Edcorrbae8/status/1151324092433403904,,
,2019-07-17T02:54:00Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:54:00Z,,claim,,0.300817,3247181066,Catalina050710,2019-07-17T02:54:00Z,1151324141397643264,retweet,https://twitter.com/RVelezFernandez/status/1151324141397643264,,
,2019-07-17T02:54:13Z,,0.0323988,58523230,agonzsls_,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:54:13Z,,claim,,0.158817,1093253785,GlorianeAcevedo,2019-07-17T02:54:13Z,1151324195424546816,retweet,https://twitter.com/agonzsls_/status/1151324195424546816,,
,2019-07-17T02:55:40Z,,0.0379801,1580784115,alondramlln,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:55:40Z,,claim,,,2405685753,KJ15V,2019-07-17T02:55:40Z,1151324559615954944,retweet,https://twitter.com/alondramlln/status/1151324559615954944,,
,2019-07-17T02:58:23Z,,0.0959028,464742346,Lola_Jetter2,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:58:23Z,,claim,,0.11957,727683290870755328,MagdaMayor1,2019-07-17T02:58:23Z,1151325244034101248,retweet,https://twitter.com/Lola_Jetter2/status/1151325244034101248,,
,2019-07-17T02:58:34Z,,0.28378247513569405,4677814688,wanderlusthot,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:58:34Z,,claim,,0.0520294,790211373204508672,PerlaaRivera,2019-07-17T02:58:34Z,1151325289043116032,retweet,https://twitter.com/wanderlusthot/status/1151325289043116032,,
,2019-07-17T02:58:42Z,,,3438724599,cideloisa1,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:58:42Z,,claim,,,1108027418068090890,PaganCenteno,2019-07-17T02:58:42Z,1151325325269319683,mention,https://twitter.com/cideloisa1/status/1151325325269319683,,
,2019-07-17T02:58:42Z,,,3438724599,cideloisa1,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:58:42Z,,claim,,,1150520945192427521,Sandra05306911,2019-07-17T02:58:42Z,1151325325269319683,mention,https://twitter.com/cideloisa1/status/1151325325269319683,,
,2019-07-17T02:58:42Z,,,3438724599,cideloisa1,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:58:42Z,,claim,,0.0607801,80013913,ricardorossello,2019-07-17T02:58:42Z,1151325325269319683,mention,https://twitter.com/cideloisa1/status/1151325325269319683,,
,2019-07-17T02:59:03Z,,0.0323988,423768527,______songohan,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:59:03Z,,claim,,,1118161114842447872,BonanoDanishka,2019-07-17T02:59:03Z,1151325413571989504,retweet,https://twitter.com/______songohan/status/1151325413571989504,,
,2019-07-17T02:59:37Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T02:59:37Z,,claim,,0.318419,4700512015,Alzon340,2019-07-17T02:59:37Z,1151325553452097536,retweet,https://twitter.com/RVelezFernandez/status/1151325553452097536,,
,2019-07-17T03:00:50Z,,0.05202936550695904,723623318239080448,Edcorrbae8,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:00:50Z,,claim,,,3253920565,AmarysMontalvo,2019-07-17T03:00:50Z,1151325859007082496,retweet,https://twitter.com/Edcorrbae8/status/1151325859007082496,,
,2019-07-17T03:01:02Z,,0.0379801,1580784115,alondramlln,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:01:02Z,,claim,,,3253920565,AmarysMontalvo,2019-07-17T03:01:02Z,1151325909468815362,retweet,https://twitter.com/alondramlln/status/1151325909468815362,,
,2019-07-17T03:03:15Z,,0.111167,104921806,rafernandezlaw,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:03:15Z,,claim,,0.0411067,216822531,sylviavcamacho,2019-07-17T03:03:15Z,1151326469580316674,mention,https://twitter.com/rafernandezlaw/status/1151326469580316674,,
,2019-07-17T03:03:15Z,,0.111167,104921806,rafernandezlaw,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:03:15Z,,claim,,0.0656556,905409433,rruizayala,2019-07-17T03:03:15Z,1151326469580316674,mention,https://twitter.com/rafernandezlaw/status/1151326469580316674,,
,2019-07-17T03:03:20Z,,0.128516,2574965460,mlaboy15,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:03:20Z,,claim,,0.0959028,716001705557696514,canistropr,2019-07-17T03:03:20Z,1151326490438656003,retweet,https://twitter.com/mlaboy15/status/1151326490438656003,,
,2019-07-17T03:03:31Z,,0.72484,3313874269,KarimdvG,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:03:31Z,,claim,,0.0562449,1269778206,MontalvoIris,2019-07-17T03:03:31Z,1151326535141380097,retweet,https://twitter.com/KarimdvG/status/1151326535141380097,,
,2019-07-17T03:04:48Z,,0.0323988,58523230,agonzsls_,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:04:48Z,,claim,,,27806085,arihsaj127,2019-07-17T03:04:48Z,1151326857712820224,retweet,https://twitter.com/agonzsls_/status/1151326857712820224,,
,2019-07-17T03:05:26Z,,0.72484,3313874269,KarimdvG,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:05:26Z,,claim,,0.221796,1143625134,MrLuisRamos,2019-07-17T03:05:26Z,1151327019994685440,retweet,https://twitter.com/KarimdvG/status/1151327019994685440,,
,2019-07-17T03:07:49Z,,0.267344,59870182,kennydeluxe,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:07:49Z,,claim,,,751336424612327424,megdominicci,2019-07-17T03:07:49Z,1151327616856731653,retweet,https://twitter.com/kennydeluxe/status/1151327616856731653,,
,2019-07-17T03:08:02Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:08:02Z,,claim,,0.0607801,351789239,maramora,2019-07-17T03:08:02Z,1151327674838790149,retweet,https://twitter.com/RVelezFernandez/status/1151327674838790149,,
,2019-07-17T03:08:37Z,,0.0323988,58523230,agonzsls_,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:08:37Z,,claim,,0.41357,383883785,valeriacruz34,2019-07-17T03:08:37Z,1151327820657897472,retweet,https://twitter.com/agonzsls_/status/1151327820657897472,,
,2019-07-17T03:09:05Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:09:05Z,,claim,,,1150986440144302085,PedroHe64746980,2019-07-17T03:09:05Z,1151327935955185664,retweet,https://twitter.com/RVelezFernandez/status/1151327935955185664,,
,2019-07-17T03:11:15Z,,0.28378247513569405,4677814688,wanderlusthot,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:11:15Z,,claim,,0.0411067,2209747444,glxmedusa,2019-07-17T03:11:15Z,1151328481327898624,retweet,https://twitter.com/wanderlusthot/status/1151328481327898624,,
,2019-07-17T03:11:20Z,,0.0323988,58523230,agonzsls_,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:11:20Z,,claim,,,783799625551450112,akkovr2,2019-07-17T03:11:20Z,1151328503805173760,retweet,https://twitter.com/agonzsls_/status/1151328503805173760,,
,2019-07-17T03:12:21Z,,0.05202936550695904,723623318239080448,Edcorrbae8,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:12:21Z,,claim,,0.0562449,1861575578,diyolsaaa,2019-07-17T03:12:21Z,1151328757497630731,retweet,https://twitter.com/Edcorrbae8/status/1151328757497630731,,
,2019-07-17T03:12:30Z,,0.0323988,58523230,agonzsls_,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:12:30Z,,claim,,,3113430763,Alicea_01,2019-07-17T03:12:30Z,1151328795053502464,retweet,https://twitter.com/agonzsls_/status/1151328795053502464,,
,2019-07-17T03:13:10Z,,0.05202936550695904,723623318239080448,Edcorrbae8,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:13:10Z,,claim,,,1202516413,nmarie95,2019-07-17T03:13:10Z,1151328964293660680,retweet,https://twitter.com/Edcorrbae8/status/1151328964293660680,,
,2019-07-17T03:13:32Z,,0.0323988,58523230,agonzsls_,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:13:32Z,,claim,,,1202516413,nmarie95,2019-07-17T03:13:32Z,1151329056383733765,retweet,https://twitter.com/agonzsls_/status/1151329056383733765,,
,2019-07-17T03:13:54Z,,0.28378247513569405,4677814688,wanderlusthot,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:13:54Z,,claim,,0.0562449,1861575578,diyolsaaa,2019-07-17T03:13:54Z,1151329147526008837,retweet,https://twitter.com/wanderlusthot/status/1151329147526008837,,
,2019-07-17T03:14:02Z,,0.0889952,206425610,vicgasco,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:14:02Z,,claim,,0.0520294,464434881,henesseytanama,2019-07-17T03:14:02Z,1151329182464532480,retweet,https://twitter.com/vicgasco/status/1151329182464532480,,
,2019-07-17T03:14:18Z,,0.128516,2574965460,mlaboy15,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:14:18Z,,claim,,0.0959028,716001705557696514,canistropr,2019-07-17T03:14:18Z,1151329251486027781,retweet,https://twitter.com/mlaboy15/status/1151329251486027781,,
,2019-07-17T03:14:47Z,,0.28378247513569405,4677814688,wanderlusthot,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:14:47Z,,claim,,,1918052426,keyvelz,2019-07-17T03:14:47Z,1151329373334724609,retweet,https://twitter.com/wanderlusthot/status/1151329373334724609,,
,2019-07-17T03:14:52Z,,0.05202936550695904,723623318239080448,Edcorrbae8,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:14:52Z,,claim,,,1918052426,keyvelz,2019-07-17T03:14:52Z,1151329391085006848,retweet,https://twitter.com/Edcorrbae8/status/1151329391085006848,,
,2019-07-17T03:15:05Z,,0.05202936550695904,723623318239080448,Edcorrbae8,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:15:05Z,,claim,,0.495058,1013956030382952449,moni_calypso,2019-07-17T03:15:05Z,1151329445380333568,retweet,https://twitter.com/Edcorrbae8/status/1151329445380333568,,
,2019-07-17T03:15:06Z,,0.28378247513569405,4677814688,wanderlusthot,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:15:06Z,,claim,,,98006240,nana_sophia,2019-07-17T03:15:06Z,1151329451608870912,retweet,https://twitter.com/wanderlusthot/status/1151329451608870912,,
,2019-07-17T03:15:23Z,,0.0323988,58523230,agonzsls_,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:15:23Z,,claim,,,98006240,nana_sophia,2019-07-17T03:15:23Z,1151329522400333824,retweet,https://twitter.com/agonzsls_/status/1151329522400333824,,
,2019-07-17T03:15:28Z,,0.0379801,87479677,agerena12,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:15:28Z,,claim,,0.0520294,2693835823,lucygomez340,2019-07-17T03:15:28Z,1151329544189689861,retweet,https://twitter.com/agerena12/status/1151329544189689861,,
,2019-07-17T03:15:50Z,,0.05202936550695904,723623318239080448,Edcorrbae8,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T03:15:50Z,,claim,,0.0825397,1478513808,juanortiiz12,2019-07-17T03:15:50Z,1151329637563293696,retweet,https://twitter.com/Edcorrbae8/status/1151329637563293696,,
,2019-07-17T01:42:11Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:42:11Z,,claim,,0.194668,3082331159,AdolfitoDiaz,2019-07-17T01:42:11Z,1151306068397633536,retweet,https://twitter.com/RVelezFernandez/status/1151306068397633536,,
,2019-07-17T01:43:12Z,,0.128516,2574965460,mlaboy15,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:43:12Z,,claim,,0.283782,1111997511554740224,MariaCr16008028,2019-07-17T01:43:12Z,1151306323377737729,retweet,https://twitter.com/mlaboy15/status/1151306323377737729,,
,2019-07-17T01:45:06Z,,0.128516,379805625,azulmariposa6,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:45:06Z,,claim,,0.300817,470096399,OliverasCarlos,2019-07-17T01:45:06Z,1151306802690215937,retweet,https://twitter.com/azulmariposa6/status/1151306802690215937,,
,2019-07-17T01:49:30Z,,0.72484,3313874269,KarimdvG,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:49:30Z,,claim,,0.0520294,924308335,green_astrid,2019-07-17T01:49:30Z,1151307908635865090,retweet,https://twitter.com/KarimdvG/status/1151307908635865090,,
,2019-07-17T01:49:31Z,,0.0959028,464742346,Lola_Jetter2,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:49:31Z,,claim,,0.283782,1111997511554740224,MariaCr16008028,2019-07-17T01:49:31Z,1151307915145490433,retweet,https://twitter.com/Lola_Jetter2/status/1151307915145490433,,
,2019-07-17T01:50:38Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:50:38Z,,claim,,0.0825397,2266355266,CidEloisa,2019-07-17T01:50:38Z,1151308193164865541,mention,https://twitter.com/luboso1966/status/1151308193164865541,,
,2019-07-17T01:50:38Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:50:38Z,,claim,,0.0444788,166836824,geermanh,2019-07-17T01:50:38Z,1151308193164865541,mention,https://twitter.com/luboso1966/status/1151308193164865541,,
,2019-07-17T01:50:38Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:50:38Z,,claim,,0.128516,379805625,azulmariposa6,2019-07-17T01:50:38Z,1151308193164865541,mention,https://twitter.com/luboso1966/status/1151308193164865541,,
,2019-07-17T01:50:38Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:50:38Z,,claim,,0.0656556,508225049,LaPelucaDeOlivo,2019-07-17T01:50:38Z,1151308193164865541,mention,https://twitter.com/luboso1966/status/1151308193164865541,,
,2019-07-17T01:50:53Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:50:53Z,,claim,,,929850587990183936,sacha85004080,2019-07-17T01:50:53Z,1151308258772180995,retweet,https://twitter.com/RVelezFernandez/status/1151308258772180995,,
,2019-07-17T01:51:05Z,,0.65456,4505765534,tomassinipur,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:51:05Z,,claim,,,929850587990183936,sacha85004080,2019-07-17T01:51:05Z,1151308306964779009,retweet,https://twitter.com/tomassinipur/status/1151308306964779009,,
,2019-07-17T01:51:12Z,,0.128516,2574965460,mlaboy15,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:51:12Z,,claim,,0.0889952,374118908,luboso1966,2019-07-17T01:51:12Z,1151308339160190976,retweet,https://twitter.com/mlaboy15/status/1151308339160190976,,
,2019-07-17T01:51:25Z,,0.128516,379805625,azulmariposa6,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:51:25Z,,claim,,0.0889952,374118908,luboso1966,2019-07-17T01:51:25Z,1151308390511140864,retweet,https://twitter.com/azulmariposa6/status/1151308390511140864,,
,2019-07-17T01:52:01Z,,0.72484,3313874269,KarimdvG,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:52:01Z,,claim,,0.111167,2812123001,PalmazoprTony,2019-07-17T01:52:01Z,1151308544391729154,retweet,https://twitter.com/KarimdvG/status/1151308544391729154,,
,2019-07-17T01:52:15Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:52:15Z,,claim,,0.128516,379805625,azulmariposa6,2019-07-17T01:52:15Z,1151308599416827905,mention,https://twitter.com/luboso1966/status/1151308599416827905,,
,2019-07-17T01:52:15Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:52:15Z,,claim,,0.236337,32522787,DAVILACOLON,2019-07-17T01:52:15Z,1151308599416827905,mention,https://twitter.com/luboso1966/status/1151308599416827905,,
,2019-07-17T01:52:26Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:52:26Z,,claim,,0.0889952,374118908,luboso1966,2019-07-17T01:52:26Z,1151308646271324160,retweet,https://twitter.com/RVelezFernandez/status/1151308646271324160,,
,2019-07-17T01:52:26Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:52:26Z,,claim,,0.194668,3082331159,AdolfitoDiaz,2019-07-17T01:52:26Z,1151308648704028672,retweet,https://twitter.com/RVelezFernandez/status/1151308648704028672,,
,2019-07-17T01:52:27Z,,0.148121,965022623200694274,HopeFR24,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:52:27Z,,claim,,0.267344,1009438431955611649,Yolanda34234753,2019-07-17T01:52:27Z,1151308650599854080,retweet,https://twitter.com/HopeFR24/status/1151308650599854080,,
,2019-07-17T01:52:29Z,,0.148121,965022623200694274,HopeFR24,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:52:29Z,,claim,,,929850587990183936,sacha85004080,2019-07-17T01:52:29Z,1151308661500841985,retweet,https://twitter.com/HopeFR24/status/1151308661500841985,,
,2019-07-17T01:52:34Z,,0.0379801,87479677,agerena12,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:52:34Z,,claim,,0.0889952,374118908,luboso1966,2019-07-17T01:52:34Z,1151308681780355073,retweet,https://twitter.com/agerena12/status/1151308681780355073,,
,2019-07-17T01:52:55Z,,0.72484,3313874269,KarimdvG,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:52:55Z,,claim,,0.0889952,374118908,luboso1966,2019-07-17T01:52:55Z,1151308771207143425,retweet,https://twitter.com/KarimdvG/status/1151308771207143425,,
,2019-07-17T01:53:15Z,,0.0607801,2395239080,RVelezFernandez,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:53:15Z,,claim,,0.0889952,374118908,luboso1966,2019-07-17T01:53:15Z,1151308852614311938,retweet,https://twitter.com/RVelezFernandez/status/1151308852614311938,,
,2019-07-17T01:54:05Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:05Z,,claim,,0.0607801,2395239080,RVelezFernandez,2019-07-17T01:54:05Z,1151309062245691392,mention,https://twitter.com/luboso1966/status/1151309062245691392,,
,2019-07-17T01:54:05Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:05Z,,claim,,0.72484,3313874269,KarimdvG,2019-07-17T01:54:05Z,1151309062245691392,mention,https://twitter.com/luboso1966/status/1151309062245691392,,
,2019-07-17T01:54:05Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:05Z,,claim,,0.170132,2867757727,mlugo_j,2019-07-17T01:54:05Z,1151309062245691392,mention,https://twitter.com/luboso1966/status/1151309062245691392,,
,2019-07-17T01:54:05Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:05Z,,claim,,0.207906,204278335,witch_51,2019-07-17T01:54:05Z,1151309062245691392,mention,https://twitter.com/luboso1966/status/1151309062245691392,,
,2019-07-17T01:54:05Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:05Z,,claim,,0.128516,306427804,LuisAnthony40,2019-07-17T01:54:05Z,1151309062245691392,mention,https://twitter.com/luboso1966/status/1151309062245691392,,
,2019-07-17T01:54:05Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:05Z,,claim,,0.221796,1143625134,MrLuisRamos,2019-07-17T01:54:05Z,1151309062245691392,mention,https://twitter.com/luboso1966/status/1151309062245691392,,
,2019-07-17T01:54:05Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:05Z,,claim,,0.0444788,304608402,AdvinPellot,2019-07-17T01:54:05Z,1151309062245691392,mention,https://twitter.com/luboso1966/status/1151309062245691392,,
,2019-07-17T01:54:05Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:05Z,,claim,,0.111167,307991956,EnemigoELA,2019-07-17T01:54:05Z,1151309062245691392,mention,https://twitter.com/luboso1966/status/1151309062245691392,,
,2019-07-17T01:54:05Z,,0.0889952,374118908,luboso1966,,true,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:05Z,,claim,,0.0708926,2707645136,MarilynC72,2019-07-17T01:54:05Z,1151309062245691392,mention,https://twitter.com/luboso1966/status/1151309062245691392,,
,2019-07-17T01:54:06Z,,0.0825397,173906771,Oraculo7777,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:06Z,,claim,,,798663295,maritzasantos29,2019-07-17T01:54:06Z,1151309065542389762,retweet,https://twitter.com/Oraculo7777/status/1151309065542389762,,
,2019-07-17T01:54:16Z,,0.0889952,374118908,luboso1966,,false,query=%23RickySeQueda&sort=recent&type=Twitter,2019-07-17T01:54:16Z,,claim,,0.72484,3313874269,KarimdvG,2019-07-17T01:54:16Z,1151309109532266497,retweet,https://twitter.com/luboso1966/status/1151309109532266497,,
